Unnamed: 0,Unnamed: 0.1,company,title,description,published date,url,publisher,Unnamed: 0.1.1
28,28,META,"Meta’s Adversarial Threat Report, First Quarter 2023 - Meta","Meta’s Adversarial Threat Report, First Quarter 2023  Meta","Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9tZXRhcy1hZHZlcnNhcmlhbC10aHJlYXQtcmVwb3J0LWZpcnN0LXF1YXJ0ZXItMjAyMy_SAVlodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDUvbWV0YXMtYWR2ZXJzYXJpYWwtdGhyZWF0LXJlcG9ydC1maXJzdC1xdWFydGVyLTIwMjMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
29,29,META,Meta tells employees to be in the office 3 days weekly - Fortune,Meta tells employees to be in the office 3 days weekly  Fortune,"Thu, 01 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8wNi8wMS9tYXJrLXp1Y2tlcmJlcmctbWV0YS1yZW1vdGUtd29yay1ydG8v0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://fortune.com', 'title': 'Fortune'}",
30,30,META,"Meta mass layoffs: Latest round of job losses hits Facebook, Instagram parent company - Fast Company","Meta mass layoffs: Latest round of job losses hits Facebook, Instagram parent company  Fast Company","Wed, 24 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS85MDg4NDEwOC9tZXRhLXBsYXRmb3Jtcy1tYXNzLWxheW9mZnMtbGF0ZXN0LWZhY2Vib29rLWluc3RhZ3JhbS1uZXctcm91bmQtbWF50gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fastcompany.com', 'title': 'Fast Company'}",
31,31,META,Meta threatens to pull news from its apps in California - Axios,Meta threatens to pull news from its apps in California  Axios,"Wed, 31 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzA2LzAxL21ldGEtY2FsaWZvcm5pYS1wdWxsLW5ld3MtdGhyZWF00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.axios.com', 'title': 'Axios'}",
32,32,META,Upholding Our Commitment to Protecting Your Privacy: What the FTC Gets Wrong - Meta,Upholding Our Commitment to Protecting Your Privacy: What the FTC Gets Wrong  Meta,"Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS91cGhvbGRpbmctb3VyLWNvbW1pdG1lbnQtdG8tcHJvdGVjdGluZy15b3VyLXByaXZhY3kv0gFaaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA1L3VwaG9sZGluZy1vdXItY29tbWl0bWVudC10by1wcm90ZWN0aW5nLXlvdXItcHJpdmFjeS9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
33,33,META,5 Amazing Ways Meta (Facebook) Is Using Generative AI - Forbes,5 Amazing Ways Meta (Facebook) Is Using Generative AI  Forbes,"Tue, 02 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYmVybmFyZG1hcnIvMjAyMy8wNS8wMi81LWFtYXppbmctd2F5cy1ob3ctbWV0YS1mYWNlYm9vay1pcy11c2luZy1nZW5lcmF0aXZlLWFpL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",
34,34,META,Meta’s business groups cut in latest round of layoffs - CNN,Meta’s business groups cut in latest round of layoffs  CNN,"Wed, 24 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNS8yNC90ZWNoL21ldGEtbGF5b2Zmcy1idXNpbmVzcy1ncm91cHMvaW5kZXguaHRtbNIBRGh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDUvMjQvdGVjaC9tZXRhLWxheW9mZnMtYnVzaW5lc3MtZ3JvdXBz?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",
35,35,META,Bringing People Together to Inform Decision-Making on Generative AI - Meta,Bringing People Together to Inform Decision-Making on Generative AI  Meta,"Thu, 22 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9nZW5lcmF0aXZlLWFpLWNvbW11bml0eS1mb3J1bS_SAURodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDYvZ2VuZXJhdGl2ZS1haS1jb21tdW5pdHktZm9ydW0vYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
36,36,META,Meta Layoffs: Sports Execs Depart Company Following Strategy Shift - Sportico,Meta Layoffs: Sports Execs Depart Company Following Strategy Shift  Sportico,"Wed, 24 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnNwb3J0aWNvLmNvbS9wZXJzb25hbGl0aWVzL2V4ZWN1dGl2ZXMvMjAyMy9tZXRhLWxheW9mZnMtc3BvcnRzLXNoYXctY290ZS16dWNrZXJiZXJnLXN0cmF0ZWd5LTEyMzQ3MjM5ODAv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.sportico.com', 'title': 'Sportico'}",
37,37,META,Network Fee Proposals Will Ultimately Hurt European Businesses and Consumers - Meta,Network Fee Proposals Will Ultimately Hurt European Businesses and Consumers  Meta,"Wed, 17 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9uZXR3b3JrLWZlZS1wcm9wb3NhbHMtd2lsbC11bHRpbWF0ZWx5LWh1cnQtZXVyb3BlYW4tYnVzaW5lc3Nlcy1hbmQtY29uc3VtZXJzL9IBc2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9uZXR3b3JrLWZlZS1wcm9wb3NhbHMtd2lsbC11bHRpbWF0ZWx5LWh1cnQtZXVyb3BlYW4tYnVzaW5lc3Nlcy1hbmQtY29uc3VtZXJzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
38,38,META,New Ways to Discover and Personalize Facebook Reels - Meta,New Ways to Discover and Personalize Facebook Reels  Meta,"Tue, 02 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9kaXNjb3Zlci1hbmQtcGVyc29uYWxpemUtZmFjZWJvb2stcmVlbHMv0gFOaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA1L2Rpc2NvdmVyLWFuZC1wZXJzb25hbGl6ZS1mYWNlYm9vay1yZWVscy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
39,39,META,Meta wants employees to return to the office three days a week - Quartz,Meta wants employees to return to the office three days a week  Quartz,"Fri, 02 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vcXouY29tL21ldGEtZW1wbG95ZWVzLW9mZmljZS13b3JrLXJlbW90ZS0xODUwNDk4OTk30gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://qz.com', 'title': 'Quartz'}",
40,40,META,Meta will require employees to return to the office three days a week starting in September - CNBC,Meta will require employees to return to the office three days a week starting in September  CNBC,"Thu, 01 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5jbmJjLmNvbS8yMDIzLzA2LzAxL21ldGEtd2lsbC1yZXF1aXJlLWVtcGxveWVlcy10by1yZXR1cm4tdG8tdGhlLW9mZmljZS10aHJlZS1kYXlzLWEtd2Vlay1zdGFydGluZy1pbi1zZXB0ZW1iZXIuaHRtbNIBhAFodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wNi8wMS9tZXRhLXdpbGwtcmVxdWlyZS1lbXBsb3llZXMtdG8tcmV0dXJuLXRvLXRoZS1vZmZpY2UtdGhyZWUtZGF5cy1hLXdlZWstc3RhcnRpbmctaW4tc2VwdGVtYmVyLmh0bWw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",
41,41,META,Meta slapped with record $1.3 billion EU fine over data privacy - CNN,Meta slapped with record $1.3 billion EU fine over data privacy  CNN,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNS8yMi90ZWNoL21ldGEtZmFjZWJvb2stZGF0YS1wcml2YWN5LWV1LWZpbmUvaW5kZXguaHRtbNIBSmh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDUvMjIvdGVjaC9tZXRhLWZhY2Vib29rLWRhdGEtcHJpdmFjeS1ldS1maW5l?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",
42,42,META,Zuckerberg unveils Meta Quest 3 VR headset days before Apple reveals its own - CNBC,Zuckerberg unveils Meta Quest 3 VR headset days before Apple reveals its own  CNBC,"Thu, 01 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDYvMDEvbWV0YS1xdWVzdC0zLXVudmVpbGVkLWFoZWFkLW9mLWFwcGxlcy1wbGFubmVkLXZyLWhlYWRzZXQtZGVidXQuaHRtbNIBZ2h0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzA2LzAxL21ldGEtcXVlc3QtMy11bnZlaWxlZC1haGVhZC1vZi1hcHBsZXMtcGxhbm5lZC12ci1oZWFkc2V0LWRlYnV0Lmh0bWw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",
43,43,META,Meta announces its Quest 3 VR headset - The Verge,Meta announces its Quest 3 VR headset  The Verge,"Thu, 01 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzYvMS8yMzc0NDU3Ni9tZXRhLXF1ZXN0LTMtdnItaGVhZHNldC1wcmljZS1kZXRhaWxz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",
44,44,META,Mark Zuckerberg says Meta wants to “introduce AI agents to billions of people” - The Verge,Mark Zuckerberg says Meta wants to “introduce AI agents to billions of people”  The Verge,"Wed, 26 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzQvMjYvMjM2OTk2MzMvbWFyay16dWNrZXJiZXJnLW1ldGEtZ2VuZXJhdGl2ZS1haS1jaGF0Ym90cy1pbnN0YWdyYW0tZmFjZWJvb2std2hhdHNhcHDSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",
45,45,META,BMW Group and Meta's Reality Labs present joint research for interlinking extended reality devices with the digital ... - BMW Press,BMW Group and Meta's Reality Labs present joint research for interlinking extended reality devices with the digital ...  BMW Press,"Wed, 17 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMi2QFodHRwczovL3d3dy5wcmVzcy5ibXdncm91cC5jb20vZ2xvYmFsL2FydGljbGUvZGV0YWlsL1QwNDE3NDc5RU4vYm13LWdyb3VwLWFuZC1tZXRhJUUyJTgwJTk5cy1yZWFsaXR5LWxhYnMtcHJlc2VudC1qb2ludC1yZXNlYXJjaC1mb3ItaW50ZXJsaW5raW5nLWV4dGVuZGVkLXJlYWxpdHktZGV2aWNlcy13aXRoLXRoZS1kaWdpdGFsLXZlaGljbGUtZWNvc3lzdGVtP2xhbmd1YWdlPWVu0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.press.bmwgroup.com', 'title': 'BMW Press'}",
46,46,META,Meta reports surprisingly strong quarter one earnings after restructuring hiccups - The Guardian,Meta reports surprisingly strong quarter one earnings after restructuring hiccups  The Guardian,"Wed, 26 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjMvYXByLzI2L21ldGEtcTEtZWFybmluZ3MtcmVwb3J0LTIwMjPSAU9odHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vdGVjaG5vbG9neS8yMDIzL2Fwci8yNi9tZXRhLXExLWVhcm5pbmdzLXJlcG9ydC0yMDIz?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}",
47,47,META,Meta to Buy Almost 7 Million Carbon Credits from Aspiration - CarbonCredits.com,Meta to Buy Almost 7 Million Carbon Credits from Aspiration  CarbonCredits.com,"Mon, 12 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vY2FyYm9uY3JlZGl0cy5jb20vbWV0YS10by1idXktYWxtb3N0LTctbWlsbGlvbi1jYXJib24tY3JlZGl0cy1mcm9tLWFzcGlyYXRpb24v0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://carboncredits.com', 'title': 'CarbonCredits.com'}",
48,48,META,Helping Creators Get Discovered and Earn Money on Facebook - Meta,Helping Creators Get Discovered and Earn Money on Facebook  Meta,"Wed, 14 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9oZWxwaW5nLWNyZWF0b3JzLWdldC1kaXNjb3ZlcmVkLWFuZC1lYXJuLW1vbmV5LW9uLWZhY2Vib29rL9IBYWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9oZWxwaW5nLWNyZWF0b3JzLWdldC1kaXNjb3ZlcmVkLWFuZC1lYXJuLW1vbmV5LW9uLWZhY2Vib29rL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
49,49,META,Meta fined $1.3 billion for breaking E.U. GDPR privacy rules - The Washington Post - The Washington Post,Meta fined $1.3 billion for breaking E.U. GDPR privacy rules - The Washington Post  The Washington Post,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjMvMDUvMjIvbWV0YS1maW5lZC1ldS1mYWNlYm9vay1kYXRhLXByaXZhY3kv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}",
50,50,META,Meta is planning to let people in the EU download apps through Facebook - The Verge,Meta is planning to let people in the EU download apps through Facebook  The Verge,"Thu, 29 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzYvMjkvMjM3Nzg5MjgvbWV0YS1ldS1mYWNlYm9vay1wbGFucy1hcHAtaW5zdGFsbC1hbmRyb2lkLWFkc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",
51,51,META,Meta asks office workers to return to in-person work - CNN,Meta asks office workers to return to in-person work  CNN,"Thu, 01 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNi8wMS9idXNpbmVzcy9tZXRhLXJldHVybi10by1vZmZpY2UvaW5kZXguaHRtbNIBQWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDYvMDEvYnVzaW5lc3MvbWV0YS1yZXR1cm4tdG8tb2ZmaWNl?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",
52,52,META,noyb win: € 1.2 billion fine against Meta over EU-US data transfers - NOYB,noyb win: € 1.2 billion fine against Meta over EU-US data transfers  NOYB,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbm95Yi5ldS9lbi9lZHBiLWRlY2lzaW9uLWZhY2Vib29rcy1ldS11cy1kYXRhLXRyYW5zZmVycy1zdG9wLXRyYW5zZmVycy1maW5lLWFuZC1yZXBhdHJpYXRpb27SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://noyb.eu', 'title': 'NOYB'}",
53,53,META,A Spotlight on the Four EMEA Tech Hubs Pioneering Meta’s AI Research Around the World - Meta,A Spotlight on the Four EMEA Tech Hubs Pioneering Meta’s AI Research Around the World  Meta,"Tue, 13 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9hLXNwb3RsaWdodC1vbi10aGUtZm91ci1lbWVhLXRlY2gtaHVicy1waW9uZWVyaW5nLW1ldGFzLWFpLXJlc2VhcmNoLWFyb3VuZC10aGUtd29ybGQv0gF7aHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA2L2Etc3BvdGxpZ2h0LW9uLXRoZS1mb3VyLWVtZWEtdGVjaC1odWJzLXBpb25lZXJpbmctbWV0YXMtYWktcmVzZWFyY2gtYXJvdW5kLXRoZS13b3JsZC9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
54,54,META,"Meta Completes Research SuperCluster, Announces Next-Gen Datacenter - HPCwire","Meta Completes Research SuperCluster, Announces Next-Gen Datacenter  HPCwire","Thu, 18 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmhwY3dpcmUuY29tLzIwMjMvMDUvMTgvbWV0YS1jb21wbGV0ZXMtcmVzZWFyY2gtc3VwZXJjbHVzdGVyLWFubm91bmNlcy1uZXh0LWdlbi1kYXRhY2VudGVyL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.hpcwire.com', 'title': 'HPCwire'}",
55,55,META,Meta Fined Record $1.3 Billion For Violating EU Privacy Rules - Forbes,Meta Fined Record $1.3 Billion For Violating EU Privacy Rules  Forbes,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvc2lsYWRpdHlhcmF5LzIwMjMvMDUvMjIvbWV0YS1maW5lZC1yZWNvcmQtMTMtYmlsbGlvbi1mb3ItdmlvbGF0aW5nLWV1LXByaXZhY3ktcnVsZXMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",
56,56,META,Federal appeals court tosses state antitrust suit seeking to break up Meta - CNN,Federal appeals court tosses state antitrust suit seeking to break up Meta  CNN,"Thu, 27 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNC8yNy90ZWNoL21ldGEtZmVkZXJhbC1hcHBlYWxzLWNvdXJ0LWFudGl0cnVzdC1zdWl0L2luZGV4Lmh0bWzSAVFodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzA0LzI3L3RlY2gvbWV0YS1mZWRlcmFsLWFwcGVhbHMtY291cnQtYW50aXRydXN0LXN1aXQ?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",
57,57,META,Army Veteran Meta Monteleon passes away at 108 - VA News - VA.gov Home | Veterans Affairs,Army Veteran Meta Monteleon passes away at 108 - VA News  VA.gov Home | Veterans Affairs,"Sat, 20 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vbmV3cy52YS5nb3YvMTE5NTk2L2FybXktdmV0ZXJhbi1tZXRhLW1vbnRlbGVvbi1wYXNzZXMtYXdheS1hdC0xMDgv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.va.gov', 'title': 'VA.gov Home | Veterans Affairs'}",
58,58,META,Meta and Catona Climate partner to scale nature-based carbon removal solutions - GreenBiz,Meta and Catona Climate partner to scale nature-based carbon removal solutions  GreenBiz,"Wed, 07 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmdyZWVuYml6LmNvbS9hcnRpY2xlL21ldGEtYW5kLWNhdG9uYS1jbGltYXRlLXBhcnRuZXItc2NhbGUtbmF0dXJlLWJhc2VkLWNhcmJvbi1yZW1vdmFsLXNvbHV0aW9uc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.greenbiz.com', 'title': 'GreenBiz'}",
59,59,META,"While Meta tries to push Advantage+ Shopping Campaigns, some agencies aren't yet convinced - Modern Retail","While Meta tries to push Advantage+ Shopping Campaigns, some agencies aren't yet convinced  Modern Retail","Tue, 13 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3Lm1vZGVybnJldGFpbC5jby90ZWNobm9sb2d5L3doaWxlLW1ldGEtdHJpZXMtdG8tcHVzaC1hZHZhbnRhZ2Utc2hvcHBpbmctY2FtcGFpZ25zLXNvbWUtYWdlbmNpZXMtYXJlbnQteWV0LWNvbnZpbmNlZC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.modernretail.co', 'title': 'Modern Retail'}",
60,60,META,Meta Bets Its Future On AI And Advantage+ - AdExchanger,Meta Bets Its Future On AI And Advantage+  AdExchanger,"Thu, 11 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmFkZXhjaGFuZ2VyLmNvbS9haS9tZXRhLWJldHMtaXRzLWZ1dHVyZS1vbi1haS1hbmQtYWR2YW50YWdlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.adexchanger.com', 'title': 'AdExchanger'}",
61,61,META,"The malware threat landscape: NodeStealer, DuckTail, and more - Facebook Engineering","The malware threat landscape: NodeStealer, DuckTail, and more  Facebook Engineering","Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZW5naW5lZXJpbmcuZmIuY29tLzIwMjMvMDUvMDMvc2VjdXJpdHkvbWFsd2FyZS1ub2Rlc3RlYWxlci1kdWNrdGFpbC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://engineering.fb.com', 'title': 'Facebook Engineering'}",
62,62,META,"Meta Paid $67 Million to WilmerHale, 5% of Firm's Total Revenue - Bloomberg Law","Meta Paid $67 Million to WilmerHale, 5% of Firm's Total Revenue  Bloomberg Law","Wed, 17 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbmV3cy5ibG9vbWJlcmdsYXcuY29tL2J1c2luZXNzLWFuZC1wcmFjdGljZS9tZXRhLXBhaWQtNjctbWlsbGlvbi10by13aWxtZXJoYWxlLTUtb2YtZmlybXMtdG90YWwtcmV2ZW51ZdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.bloomberglaw.com', 'title': 'Bloomberg Law'}",
63,63,META,How AI is Powering Marketing Success and Business Growth - Meta,How AI is Powering Marketing Success and Business Growth  Meta,"Tue, 20 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9ob3ctYWktaXMtcG93ZXJpbmctbWFya2V0aW5nLXN1Y2Nlc3MtYW5kLWJ1c2luZXNzLWdyb3d0aC_SAV9odHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDYvaG93LWFpLWlzLXBvd2VyaW5nLW1hcmtldGluZy1zdWNjZXNzLWFuZC1idXNpbmVzcy1ncm93dGgvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",
64,64,META,Meta conducts yet another round of layoffs - TechCrunch,Meta conducts yet another round of layoffs  TechCrunch,"Wed, 24 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMy8wNS8yNC9tZXRhLWNvbmR1Y3RzLXlldC1hbm90aGVyLXJvdW5kLW9mLWxheW9mZnMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}",
65,65,META,This Is What Caused Meta’s Overspending Glitch - AdExchanger,This Is What Caused Meta’s Overspending Glitch  AdExchanger,"Wed, 26 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmFkZXhjaGFuZ2VyLmNvbS9vbmxpbmUtYWR2ZXJ0aXNpbmcvdGhpcy1pcy13aGF0LWNhdXNlZC1tZXRhcy1vdmVyc3BlbmRpbmctZ2xpdGNoL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.adexchanger.com', 'title': 'AdExchanger'}",
66,66,META,"Can Meta remain the 'holy grail of paid advertising' with challenges, challengers and Advantage+? - Digiday","Can Meta remain the 'holy grail of paid advertising' with challenges, challengers and Advantage+?  Digiday","Thu, 08 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vZGlnaWRheS5jb20vbWFya2V0aW5nL3dpdGgtY2hhbGxlbmdlcy1jaGFsbGVuZ2Vycy1hbmQtYWR2YW50YWdlLWNhbi1tZXRhLXJlbWFpbi10aGUtaG9seS1ncmFpbC1vZi1wYWlkLWFkdmVydGlzaW5nL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://digiday.com', 'title': 'Digiday'}",
67,67,META,FTC says Meta should be barred from monetizing data from younger users - CNN,FTC says Meta should be barred from monetizing data from younger users  CNN,"Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNS8wMy90ZWNoL2Z0Yy1tZXRhLXlvdW5nZXItdXNlcnMvaW5kZXguaHRtbNIBPmh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDUvMDMvdGVjaC9mdGMtbWV0YS15b3VuZ2VyLXVzZXJz?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",
